id,user,place,date,content,likeCount,retweetCount,replyCount,lang,sourceLabel,media
1.5149E+18,"{'username': 'neil_steedman', 'id': 338980907, 'displayname': 'Neil Steedman, The Travel Buddhist', 'description': ""Hello. I have been a travel journalist since 1976, publish Ireland's Travel News on Facebook and my blog, TheTravelBuddhist.com includes weekly Holiday Deals."", 'rawDescription': ""Hello. I have been a travel journalist since 1976, publish Ireland's Travel News on Facebook and my blog, https://t.co/fmFYARgqoC includes weekly Holiday Deals."", 'descriptionUrls': [{'text': 'TheTravelBuddhist.com', 'url': 'http://TheTravelBuddhist.com', 'tcourl': 'https://t.co/fmFYARgqoC', 'indices': (106, 129)}], 'verified': False, 'created': datetime.datetime(2011, 7, 20, 11, 57, 53, tzinfo=datetime.timezone.utc), 'followersCount': 693, 'friendsCount': 1367, 'statusesCount': 2485, 'favouritesCount': 809, 'listedCount': 9, 'mediaCount': 824, 'location': 'Arklow, Co. Wicklow, Ireland', 'protected': False, 'linkUrl': 'http://www.thetravelbuddhist.com', 'linkTcourl': 'https://t.co/OBiepyDo7p', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1268950507034476545/2lCfD5fs_normal.jpg', 'profileBannerUrl': None, 'label': None}",,2022-04-15 09:36:05+00:00,"#AirCanada will resume its non-stop seasonal services from Dublin to #Vancouver, operating four-times weekly from 3 June – 30 September 2022, and from Dublin to #Montreal, operating three-times weekly from 2 June – 1 October 2022 using Dreamliners. https://t.co/52pYRj7jh3",3,0,0,en,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/FQYBvnMXsAUFS2J?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FQYBvnMXsAUFS2J?format=jpg&name=large'}]"
1.5149E+18,"{'username': 'BrightsunIndia', 'id': 3408239759, 'displayname': 'Brightsun Travel India', 'description': 'Specialising in Worldwide #Flights, #Hotels & #Holidays . #Follow us for exclusive deals. Call on 0124 416 3001 or Visit brightsun.co.in', 'rawDescription': 'Specialising in Worldwide #Flights, #Hotels & #Holidays . #Follow us for exclusive deals. Call on 0124 416 3001 or Visit https://t.co/FWlBy3wkin', 'descriptionUrls': [{'text': 'brightsun.co.in', 'url': 'http://brightsun.co.in', 'tcourl': 'https://t.co/FWlBy3wkin', 'indices': (121, 144)}], 'verified': False, 'created': datetime.datetime(2015, 8, 8, 6, 0, 30, tzinfo=datetime.timezone.utc), 'followersCount': 130, 'friendsCount': 104, 'statusesCount': 1589, 'favouritesCount': 4, 'listedCount': 5, 'mediaCount': 1569, 'location': '0124 416 3001', 'protected': False, 'linkUrl': 'http://www.brightsun.co.in/', 'linkTcourl': 'https://t.co/e6QikAQK3U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1361935972024283136/csFp858e_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3408239759/1633068837', 'label': None}",,2022-04-15 09:30:08+00:00,"#AirCanada suspends Delhi to Vancouver direct flights from June 3 till September 8, 2022 due to ongoing conflict between Russia and Ukraine as the flight is required to use the Russian and Ukrainian airspace. 
#BrightsunIndia #Travel2022 https://t.co/Ra2b0vsa61",0,0,0,en,Loomly,"[{'previewUrl': 'https://pbs.twimg.com/media/FQYAe_6WQAUPboP?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FQYAe_6WQAUPboP?format=jpg&name=large'}]"
1.51489E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-04-15 09:13:32+00:00,"🇨🇦 C-FVLZ #AIRCANADA #ACA56: 3.2mi away heading E, travelling 567mph @ 37000ft [Air Canada - #BOEING 787-9] [111 Tracked Flights @ 10:12:53 AM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 12 times before! https://t.co/6R1e4Gc0RG",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FQX8ryFWUAIS0YP?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FQX8ryFWUAIS0YP?format=jpg&name=large'}]"
1.51489E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-04-15 09:11:59+00:00,"🇨🇦 C-GHPY #AIRCANADA #ACA881: 3.6mi away heading WNW, travelling 543mph @ 37975ft [Air Canada - #BOEING 787-8] [106 Tracked Flights @ 10:11:20 AM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 6 times before! https://t.co/s4SGQbgyMU",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FQX8VMHX0AIHiGF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FQX8VMHX0AIHiGF?format=jpg&name=large'}]"
1.51489E+18,"{'username': 'Ioan_Said', 'id': 16258315, 'displayname': 'Ioan Said', 'description': 'Christian Quebecer in wales, Passionate about #cycling. Fan of @hoybikes and @unoXteam. Pro #photographer, #coach and #topdad to a wonderful boy :)', 'rawDescription': 'Christian Quebecer in wales, Passionate about #cycling. Fan of @hoybikes and @unoXteam. Pro #photographer, #coach and #topdad to a wonderful boy :)', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 9, 12, 16, 12, 49, tzinfo=datetime.timezone.utc), 'followersCount': 5477, 'friendsCount': 5735, 'statusesCount': 163135, 'favouritesCount': 21393, 'listedCount': 356, 'mediaCount': 7365, 'location': 'North Wales Cheshire Border', 'protected': False, 'linkUrl': 'https://www.celynnenphotography.co.uk', 'linkTcourl': 'https://t.co/BqJSthp7K2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1491537682375364610/rO7pr8_t_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/16258315/1644445270', 'label': None}",,2022-04-15 08:52:27+00:00,"Not impressed with @HeathrowAirport or @AirCanada

My boy smashed his face on a wall corner and started swelling up immediately.
Asked a #Heathrow porter if they could get an icepack/first aider.

He said no, ask the airline.
#aircanada apparently had nothing.",1,1,3,en,Twitter for Android,
1.51487E+18,"{'username': 'j_santi221', 'id': 4433890274, 'displayname': '...santi_', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 12, 2, 18, 39, 19, tzinfo=datetime.timezone.utc), 'followersCount': 46, 'friendsCount': 198, 'statusesCount': 1044, 'favouritesCount': 179, 'listedCount': 3, 'mediaCount': 238, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1284707028980596741/q7k7zqHv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4433890274/1595133000', 'label': None}","{'fullName': 'NRT - GATE 42 (Terminal 1)', 'name': 'NRT - GATE 42 (Terminal 1)', 'type': 'poi', 'country': 'Japan', 'countryCode': 'JP'}",2022-04-15 07:44:50+00:00,@AirCanada See you soon Toronto… #yyz #toronto #narita #japan #aircanada https://t.co/fph389x9tU,0,0,0,en,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/FQXoYYXVgAYJoPp?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FQXoYYXVgAYJoPp?format=jpg&name=large'}]"
1.51485E+18,"{'username': 'PlaneNotify', 'id': 1499007934122053634, 'displayname': 'PlaneNotify / Interesting Planes', 'description': 'Bot account managed by @nfacha tracking the movement of some interesting military and civilian planes using freely available ADS-B Data\n\n#StandWithUkraine', 'rawDescription': 'Bot account managed by @nfacha tracking the movement of some interesting military and civilian planes using freely available ADS-B Data\n\n#StandWithUkraine', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 3, 2, 13, 5, 22, tzinfo=datetime.timezone.utc), 'followersCount': 42, 'friendsCount': 25, 'statusesCount': 936, 'favouritesCount': 13, 'listedCount': 2, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499007997837783040/IHFs1YMN_normal.jpg', 'profileBannerUrl': None, 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @nfacha'}}",,2022-04-15 06:04:22+00:00,"#AirCanada - Air Canada Special Livery (#C-GNBN) landed on Los Angeles International Airport (#KLAX) at 4/15/2022, 6:04:21 AM
https://t.co/ksRMylya0S",0,0,0,en,PlaneTrack,
1.51484E+18,"{'username': 'AboveBracknell', 'id': 1330087399624503296, 'displayname': 'Above Bracknell Bot ✈️', 'description': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'rawDescription': ""I'm a Bracknell-based Raspberry Pi #ADSB bot looking at the skies above me. Find my code on GitHub."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 21, 9, 55, 38, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 20, 'statusesCount': 100687, 'favouritesCount': 4, 'listedCount': 8, 'mediaCount': 100077, 'location': 'Bracknell', 'protected': False, 'linkUrl': 'https://git.io/Jk5fA', 'linkTcourl': 'https://t.co/FPRwKxQo6U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332309465316651010/wAz0VI_z_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1330087399624503296/1610140068', 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @scott_aero'}}",,2022-04-15 05:30:16+00:00,"🇨🇦 C-GEGI #AIRCANADA #ACA832: 2.7mi away heading ESE, travelling 552mph @ 35950ft [Air Canada - #AIRBUS A330-343X] [72 Tracked Flights @ 06:29:37 AM] #AboveBracknell #RG12 #RG42 #ADSB I've seen this aircraft 3 times before! https://t.co/dexNIffSRF",0,0,0,en,ADSBPi,"[{'previewUrl': 'https://pbs.twimg.com/media/FQXJlOEXwAQMECq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FQXJlOEXwAQMECq?format=jpg&name=large'}]"
1.5148E+18,"{'username': 'dissident_phil', 'id': 1446458439195144193, 'displayname': '🇨🇦Phil', 'description': 'My ancestry to North America is from before 1650\nAdjective: curious\nNoun: freedom\nPronoun: We\nOther: I care for the Shanghai people', 'rawDescription': 'My ancestry to North America is from before 1650\nAdjective: curious\nNoun: freedom\nPronoun: We\nOther: I care for the Shanghai people', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 10, 8, 12, 53, tzinfo=datetime.timezone.utc), 'followersCount': 388, 'friendsCount': 311, 'statusesCount': 11186, 'favouritesCount': 16668, 'listedCount': 0, 'mediaCount': 119, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1493389626714775559/JFVe9SQQ_normal.jpg', 'profileBannerUrl': None, 'label': None}",,2022-04-15 02:41:11+00:00,Fuck #AirCanada https://t.co/c5pfe5l9JK,0,0,0,en,Twitter Web App,
1.51476E+18,"{'username': 'jasonChampton', 'id': 297625395, 'displayname': 'Jason Hampton 🇺🇦', 'description': 'Husband. Dad. Coffee. Beer. Airplanes. Outdoorsy stuff. #Coffee #Beer #AvGeek #Planespotter #yyc', 'rawDescription': 'Husband. Dad. Coffee. Beer. Airplanes. Outdoorsy stuff. #Coffee #Beer #AvGeek #Planespotter #yyc', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 5, 12, 20, 38, 1, tzinfo=datetime.timezone.utc), 'followersCount': 733, 'friendsCount': 1691, 'statusesCount': 46352, 'favouritesCount': 28557, 'listedCount': 43, 'mediaCount': 7552, 'location': 'Calgary, Alberta', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1461351254278373392/LH878kp__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/297625395/1653483982', 'label': None}","{'fullName': 'Calgary, Alberta', 'name': 'Calgary', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}",2022-04-15 00:15:36+00:00,Air Canada Boeing 737-8 reg. C-GMIU on short final for RWY 35R at Calgary International Airport #yyc #avgeek #aviation #aviationphotography #aviationlovers #boeing #planespotting #planespotter #aircanada #737max https://t.co/ACgoOb0qhK,2,1,0,en,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/FQWBkDuVgAAsa-d?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FQWBkDuVgAAsa-d?format=jpg&name=large'}]"
1.51476E+18,"{'username': 'FireAnalysts', 'id': 821043593699819520, 'displayname': 'FireDynamicsAnalysts', 'description': 'With Fire Dynamics, you are assured a thorough investigation and analysis into the origin, cause and spread of all types of fire incidents.', 'rawDescription': 'With Fire Dynamics, you are assured a thorough investigation and analysis into the origin, cause and spread of all types of fire incidents.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 1, 16, 17, 17, 1, tzinfo=datetime.timezone.utc), 'followersCount': 21, 'friendsCount': 66, 'statusesCount': 35, 'favouritesCount': 11, 'listedCount': 0, 'mediaCount': 14, 'location': 'Canada', 'protected': False, 'linkUrl': 'http://www.firedynamicsanalysts.com', 'linkTcourl': 'https://t.co/9LmTWRHwdD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/821046874102759424/53EYyPHN_normal.jpg', 'profileBannerUrl': None, 'label': None}",,2022-04-15 00:15:36+00:00,#AirCanada.  No agents working priorty and SuperElote tonight at #TorontoPearson,1,0,0,en,Twitter for iPhone,
1.51475E+18,"{'username': 'RJH64695768', 'id': 1354653368497680385, 'displayname': 'Bobby Big Wheel', 'description': 'real estate investor. trader. degenerate.', 'rawDescription': 'real estate investor. trader. degenerate.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 1, 28, 4, 51, 57, tzinfo=datetime.timezone.utc), 'followersCount': 3, 'friendsCount': 48, 'statusesCount': 142, 'favouritesCount': 157, 'listedCount': 0, 'mediaCount': 3, 'location': 'Canada', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1507924886081183749/AlVj6Oju_normal.jpg', 'profileBannerUrl': None, 'label': None}",,2022-04-14 23:41:43+00:00,"Thank you @AirCanada for putting me on a plane, stuck at LGA for 1.5 hrs so far, with no working power ports and no working bathrooms. This is shite…and it smells like shite right now. #aircanada",0,0,0,en,Twitter for iPhone,
1.51471E+18,"{'username': 'PlaneNotify', 'id': 1499007934122053634, 'displayname': 'PlaneNotify / Interesting Planes', 'description': 'Bot account managed by @nfacha tracking the movement of some interesting military and civilian planes using freely available ADS-B Data\n\n#StandWithUkraine', 'rawDescription': 'Bot account managed by @nfacha tracking the movement of some interesting military and civilian planes using freely available ADS-B Data\n\n#StandWithUkraine', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 3, 2, 13, 5, 22, tzinfo=datetime.timezone.utc), 'followersCount': 42, 'friendsCount': 25, 'statusesCount': 936, 'favouritesCount': 13, 'listedCount': 2, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499007997837783040/IHFs1YMN_normal.jpg', 'profileBannerUrl': None, 'label': {'description': 'Automated', 'url': None, 'badgeUrl': 'https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig', 'longDescription': 'Automated by @nfacha'}}",,2022-04-14 21:12:16+00:00,"#AirCanada - Air Canada Special Livery (#C-GNBN) landed on Montreal / Pierre Elliott Trudeau International Airport (#CYUL) at 4/14/2022, 9:12:15 PM
https://t.co/ksRMylya0S",0,0,0,en,PlaneTrack,
1.51471E+18,"{'username': 'tjbuffoonery', 'id': 14669553, 'displayname': 'Trilby Jeeves', 'description': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! dustyshoes.ca: trilbyjeeves.com #TheRollingPinFilm #shortfilm #filmmaking', 'rawDescription': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! https://t.co/8brgXCblLh: https://t.co/k0YTE0c4HI #TheRollingPinFilm #shortfilm #filmmaking', 'descriptionUrls': [{'text': 'dustyshoes.ca', 'url': 'http://dustyshoes.ca', 'tcourl': 'https://t.co/8brgXCblLh', 'indices': (80, 103)}, {'text': 'trilbyjeeves.com', 'url': 'http://trilbyjeeves.com', 'tcourl': 'https://t.co/k0YTE0c4HI', 'indices': (105, 128)}], 'verified': False, 'created': datetime.datetime(2008, 5, 6, 4, 44, 53, tzinfo=datetime.timezone.utc), 'followersCount': 4620, 'friendsCount': 4859, 'statusesCount': 27281, 'favouritesCount': 6885, 'listedCount': 386, 'mediaCount': 1406, 'location': 'Vancouver, Canada', 'protected': False, 'linkUrl': 'http://www.buffooneryworkshops.com', 'linkTcourl': 'https://t.co/CaFSfBIeig', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459966521799761923/MbJHt7FO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14669553/1639150877', 'label': None}",,2022-04-14 21:09:43+00:00,No updates in the last five days. Where are my bags??? #aircanada #customerservice #tryingtowork and I have to search for my #missingluggage @aircanada https://t.co/tvghea5Xw5,0,1,0,en,Twitter Web App,
1.51471E+18,"{'username': 'tjbuffoonery', 'id': 14669553, 'displayname': 'Trilby Jeeves', 'description': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! dustyshoes.ca: trilbyjeeves.com #TheRollingPinFilm #shortfilm #filmmaking', 'rawDescription': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! https://t.co/8brgXCblLh: https://t.co/k0YTE0c4HI #TheRollingPinFilm #shortfilm #filmmaking', 'descriptionUrls': [{'text': 'dustyshoes.ca', 'url': 'http://dustyshoes.ca', 'tcourl': 'https://t.co/8brgXCblLh', 'indices': (80, 103)}, {'text': 'trilbyjeeves.com', 'url': 'http://trilbyjeeves.com', 'tcourl': 'https://t.co/k0YTE0c4HI', 'indices': (105, 128)}], 'verified': False, 'created': datetime.datetime(2008, 5, 6, 4, 44, 53, tzinfo=datetime.timezone.utc), 'followersCount': 4620, 'friendsCount': 4859, 'statusesCount': 27281, 'favouritesCount': 6885, 'listedCount': 386, 'mediaCount': 1406, 'location': 'Vancouver, Canada', 'protected': False, 'linkUrl': 'http://www.buffooneryworkshops.com', 'linkTcourl': 'https://t.co/CaFSfBIeig', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459966521799761923/MbJHt7FO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14669553/1639150877', 'label': None}",,2022-04-14 21:06:58+00:00,"Nothing yet, no news, no idea where my bags are. Did they steal them?? Ugh. #Aircanada @Aircanada That's the last time I check bags. :( #customerservice NOT https://t.co/o5GM85q0mA",0,0,1,en,Twitter Web App,
1.51471E+18,"{'username': 'tjbuffoonery', 'id': 14669553, 'displayname': 'Trilby Jeeves', 'description': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! dustyshoes.ca: trilbyjeeves.com #TheRollingPinFilm #shortfilm #filmmaking', 'rawDescription': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! https://t.co/8brgXCblLh: https://t.co/k0YTE0c4HI #TheRollingPinFilm #shortfilm #filmmaking', 'descriptionUrls': [{'text': 'dustyshoes.ca', 'url': 'http://dustyshoes.ca', 'tcourl': 'https://t.co/8brgXCblLh', 'indices': (80, 103)}, {'text': 'trilbyjeeves.com', 'url': 'http://trilbyjeeves.com', 'tcourl': 'https://t.co/k0YTE0c4HI', 'indices': (105, 128)}], 'verified': False, 'created': datetime.datetime(2008, 5, 6, 4, 44, 53, tzinfo=datetime.timezone.utc), 'followersCount': 4620, 'friendsCount': 4859, 'statusesCount': 27281, 'favouritesCount': 6885, 'listedCount': 386, 'mediaCount': 1406, 'location': 'Vancouver, Canada', 'protected': False, 'linkUrl': 'http://www.buffooneryworkshops.com', 'linkTcourl': 'https://t.co/CaFSfBIeig', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459966521799761923/MbJHt7FO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14669553/1639150877', 'label': None}",,2022-04-14 21:04:37+00:00,So far nothing!! 5 days later. And no contact or update whatsoever. #missingluggage #aircanada @aircanada #knotinmystomach https://t.co/4Xci8MUUjr,0,0,0,en,Twitter Web App,
1.51471E+18,"{'username': 'tjbuffoonery', 'id': 14669553, 'displayname': 'Trilby Jeeves', 'description': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! dustyshoes.ca: trilbyjeeves.com #TheRollingPinFilm #shortfilm #filmmaking', 'rawDescription': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! https://t.co/8brgXCblLh: https://t.co/k0YTE0c4HI #TheRollingPinFilm #shortfilm #filmmaking', 'descriptionUrls': [{'text': 'dustyshoes.ca', 'url': 'http://dustyshoes.ca', 'tcourl': 'https://t.co/8brgXCblLh', 'indices': (80, 103)}, {'text': 'trilbyjeeves.com', 'url': 'http://trilbyjeeves.com', 'tcourl': 'https://t.co/k0YTE0c4HI', 'indices': (105, 128)}], 'verified': False, 'created': datetime.datetime(2008, 5, 6, 4, 44, 53, tzinfo=datetime.timezone.utc), 'followersCount': 4620, 'friendsCount': 4859, 'statusesCount': 27281, 'favouritesCount': 6885, 'listedCount': 386, 'mediaCount': 1406, 'location': 'Vancouver, Canada', 'protected': False, 'linkUrl': 'http://www.buffooneryworkshops.com', 'linkTcourl': 'https://t.co/CaFSfBIeig', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459966521799761923/MbJHt7FO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14669553/1639150877', 'label': None}",,2022-04-14 21:02:05+00:00,"So...if you paid for a service and the service wasn't fulfilled, wouldn't you expect some #customerservice #customercare ? Feeling pretty neglected @aircanada #aircanada #noluggage #missingbaggage 5 days... @westjet YOU would contact me, wouldn't you?!",0,1,0,en,Twitter Web App,
1.51471E+18,"{'username': 'tjbuffoonery', 'id': 14669553, 'displayname': 'Trilby Jeeves', 'description': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! dustyshoes.ca: trilbyjeeves.com #TheRollingPinFilm #shortfilm #filmmaking', 'rawDescription': '#Actor, writer, #acting coach, #bouffon, #teambuilding, #theatre, #film.. ARTS! https://t.co/8brgXCblLh: https://t.co/k0YTE0c4HI #TheRollingPinFilm #shortfilm #filmmaking', 'descriptionUrls': [{'text': 'dustyshoes.ca', 'url': 'http://dustyshoes.ca', 'tcourl': 'https://t.co/8brgXCblLh', 'indices': (80, 103)}, {'text': 'trilbyjeeves.com', 'url': 'http://trilbyjeeves.com', 'tcourl': 'https://t.co/k0YTE0c4HI', 'indices': (105, 128)}], 'verified': False, 'created': datetime.datetime(2008, 5, 6, 4, 44, 53, tzinfo=datetime.timezone.utc), 'followersCount': 4620, 'friendsCount': 4859, 'statusesCount': 27281, 'favouritesCount': 6885, 'listedCount': 386, 'mediaCount': 1406, 'location': 'Vancouver, Canada', 'protected': False, 'linkUrl': 'http://www.buffooneryworkshops.com', 'linkTcourl': 'https://t.co/CaFSfBIeig', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459966521799761923/MbJHt7FO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14669553/1639150877', 'label': None}",,2022-04-14 20:44:26+00:00,5 days and counting... still no luggage. So upsetting. And NO-ONE has offered any service. @AirCanada #aircanada #PEI no phone number no staff... I don't know what to do. #airlines #luggage #filmmaking #flying #airtravel #customerservice #clients #feelingletdown,1,3,1,en,Twitter Web App,
1.51469E+18,"{'username': 'denis52874745', 'id': 1416041183218913281, 'displayname': 'InfoflightCR', 'description': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'rawDescription': 'Monitoring  Civil & Interesting Aircraft - Aviation Photography -Aviation, News - ADS-B', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 7, 16, 14, 25, 12, tzinfo=datetime.timezone.utc), 'followersCount': 34, 'friendsCount': 12, 'statusesCount': 21779, 'favouritesCount': 0, 'listedCount': 1, 'mediaCount': 2705, 'location': 'Costa Rica', 'protected': False, 'linkUrl': 'https://github.com/kx1t/docker-planefence', 'linkTcourl': 'https://t.co/ViUoMJ1sAf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499142418960166916/JwKmre6l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1416041183218913281/1646258574', 'label': None}",,2022-04-14 19:20:33+00:00,"ICAO: C058C2
Flt: ACA1098 #AirCanada
First seen: 2022/04/14 13:19:01
Min Alt: 6325 ft MSL
Min Dist: 13.35 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/nz638jb6sv",0,0,0,en,planefen,
